id,name,quality
40847,Furious Gladiator's Plate Legguards,4
40848,Furious Gladiator's Dreadplate Legguards,4
40849,Furious Gladiator's Scaled Legguards,4
40850,Relentless Gladiator's Plate Legguards,4
40851,Relentless Gladiator's Dreadplate Legguards,4
40852,Relentless Gladiator's Scaled Legguards,4
40856,Savage Gladiator's Plate Shoulders,3
40857,Savage Gladiator's Dreadplate Shoulders,3
40858,Savage Gladiator's Scaled Shoulders,3
40859,Hateful Gladiator's Plate Shoulders,4
40860,Hateful Gladiator's Dreadplate Shoulders,4
40861,Hateful Gladiator's Scaled Shoulders,4
40862,Deadly Gladiator's Plate Shoulders,4
40863,Deadly Gladiator's Dreadplate Shoulders,4
40864,Deadly Gladiator's Scaled Shoulders,4
40865,Noise Machine,3
40866,Furious Gladiator's Plate Shoulders,4
40867,Sigil of the Wild Buck,3
40868,Furious Gladiator's Dreadplate Shoulders,4
40869,Furious Gladiator's Scaled Shoulders,4
40870,Relentless Gladiator's Plate Shoulders,4
40871,Relentless Gladiator's Dreadplate Shoulders,4
40872,Relentless Gladiator's Scaled Shoulders,4
40875,Sigil of Arthritic Binding,3
40877,Hateful Gladiator's Girdle of Triumph,4
40878,Hateful Gladiator's Greaves of Triumph,4
40879,Deadly Gladiator's Girdle of Triumph,4
40880,Deadly Gladiator's Greaves of Triumph,4
40881,Furious Gladiator's Girdle of Triumph,4
40882,Furious Gladiator's Greaves of Triumph,4
40883,Relentless Gladiator's Girdle of Triumph,4
40884,Relentless Gladiator's Greaves of Triumph,4
40887,Hateful Gladiator's Bracers of Triumph,4
40888,Deadly Gladiator's Bracers of Triumph,4
40889,Furious Gladiator's Bracers of Triumph,4
40890,Relentless Gladiator's Bracers of Triumph,4
40892,Hammer Pick,1
40893,Bladed Pickaxe,1
40894,"Monster - Vrykul - Sword, 1H (Blue Glow, High)",1
40895,Gnomish X-Ray Specs,3
40896,Glyph of Frenzied Regeneration,1
40897,Glyph of Maul,1
40898,Savage Gladiator's Ornamented Chestguard,3
40899,Glyph of Growl,1
40900,Glyph of Mangle,1
40901,Glyph of Shred,1
40902,Glyph of Rip,1
40903,Glyph of Rake,1
40904,Hateful Gladiator's Ornamented Chestguard,4
40905,Deadly Gladiator's Ornamented Chestguard,4
40906,Glyph of Swiftmend,1
40907,Furious Gladiator's Ornamented Chestguard,4
40908,Glyph of Innervate,1
40909,Glyph of Rebirth,1
40910,Relentless Gladiator's Ornamented Chestguard,4
40912,Glyph of Regrowth,1
40913,Glyph of Rejuvenation,1
40914,Glyph of Healing Touch,1
40915,Glyph of Lifebloom,1
40916,Glyph of Starfire,1
40917,Lord-Commander's Nullifier,1
40918,Savage Gladiator's Ornamented Gloves,3
40919,Glyph of Insect Swarm,1
40920,Glyph of Hurricane,1
40921,Glyph of Starfall,1
40922,Glyph of Wrath,1
40923,Glyph of Moonfire,1
40924,Glyph of Entangling Roots,1
40925,Hateful Gladiator's Ornamented Gloves,4
40926,Deadly Gladiator's Ornamented Gloves,4
40927,Furious Gladiator's Ornamented Gloves,4
40928,Relentless Gladiator's Ornamented Gloves,4
40930,Savage Gladiator's Ornamented Headcover,3
40931,Hateful Gladiator's Ornamented Headcover,4
40932,Deadly Gladiator's Ornamented Headcover,4
40933,Furious Gladiator's Ornamented Headcover,4
40934,Relentless Gladiator's Ornamented Headcover,4
40936,Savage Gladiator's Ornamented Legplates,3
40937,Hateful Gladiator's Ornamented Legplates,4
40938,Deadly Gladiator's Ornamented Legplates,4
40939,Furious Gladiator's Ornamented Legplates,4
40940,Relentless Gladiator's Ornamented Legplates,4
40942,Spiked Cobalt Helm,2
40943,Spiked Cobalt Legplates,2
40944,Icetip Venom Sac,1
40945,Everblaze Torch,1
40946,Anuniaq's Net,1
40947,Burlap-Wrapped Note,1
40948,Deprecated Glyph of the Red Lynx,1
40949,Spiked Cobalt Boots,2
40950,Spiked Cobalt Shoulders,2
40951,Spiked Cobalt Chestpiece,2
40952,Spiked Cobalt Gauntlets,2
40953,Spiked Cobalt Belt,2
40954,Spiked Cobalt Bracers,2
40955,Horned Cobalt Helm,2
40956,Reinforced Cobalt Shoulders,2
40957,Reinforced Cobalt Helm,2
40958,Reinforced Cobalt Legplates,2
40959,Reinforced Cobalt Chestpiece,2
40960,Savage Gladiator's Ornamented Spaulders,3
40961,Hateful Gladiator's Ornamented Spaulders,4
40962,Deadly Gladiator's Ornamented Spaulders,4
40963,Furious Gladiator's Ornamented Spaulders,4
40964,Relentless Gladiator's Ornamented Spaulders,4
40966,Hateful Gladiator's Girdle of Salvation,4
40967,"Monster - Claw, Wolvar MH",0
40968,"Monster - Claw, Wolvar OH",0
40969,Improved Land Mines,1
40970,Onslaught Gryphon Reins,1
40971,Brann's Communicator,1
40972,Hateful Gladiator's Bracers of Salvation,4
40973,Hateful Gladiator's Greaves of Salvation,4
40974,Deadly Gladiator's Girdle of Salvation,4
40975,Deadly Gladiator's Greaves of Salvation,4
40976,Furious Gladiator's Girdle of Salvation,4
40977,Furious Gladiator's Greaves of Salvation,4
40978,Relentless Gladiator's Girdle of Salvation,4
40979,Relentless Gladiator's Greaves of Salvation,4
40982,Deadly Gladiator's Bracers of Salvation,4
40983,Furious Gladiator's Bracers of Salvation,4
40984,Relentless Gladiator's Bracers of Salvation,4
40986,Savage Gladiator's Ringmail Armor,3
40987,Savage Gladiator's Mail Armor,3
40988,Hateful Gladiator's Ringmail Armor,4
40989,Hateful Gladiator's Mail Armor,4
40990,Deadly Gladiator's Ringmail Armor,4
40991,Deadly Gladiator's Mail Armor,4
40992,Furious Gladiator's Ringmail Armor,4
40993,Furious Gladiator's Mail Armor,4
40994,Relentless Gladiator's Ringmail Armor,4
40995,Relentless Gladiator's Mail Armor,4
40998,Savage Gladiator's Ringmail Gauntlets,3
40999,Hateful Gladiator's Ringmail Gauntlets,4
41000,Deadly Gladiator's Ringmail Gauntlets,4
41000,Deadly Gladiator's Ringmail Gauntlets,4
41000,Deadly Gladiator's Ringmail Gauntlets,4
41001,Furious Gladiator's Ringmail Gauntlets,4
41001,Furious Gladiator's Ringmail Gauntlets,4
41002,Relentless Gladiator's Ringmail Gauntlets,4
41002,Relentless Gladiator's Ringmail Gauntlets,4
41004,Savage Gladiator's Mail Gauntlets,3
41004,Savage Gladiator's Mail Gauntlets,3
41005,Hateful Gladiator's Mail Gauntlets,4
41005,Hateful Gladiator's Mail Gauntlets,4
41006,Deadly Gladiator's Mail Gauntlets,4
41006,Deadly Gladiator's Mail Gauntlets,4
41007,Furious Gladiator's Mail Gauntlets,4
41007,Furious Gladiator's Mail Gauntlets,4
41008,Relentless Gladiator's Mail Gauntlets,4
41008,Relentless Gladiator's Mail Gauntlets,4
41010,Savage Gladiator's Ringmail Helm,3
41010,Savage Gladiator's Ringmail Helm,3
41011,Hateful Gladiator's Ringmail Helm,4
41011,Hateful Gladiator's Ringmail Helm,4
41012,Deadly Gladiator's Ringmail Helm,4
41012,Deadly Gladiator's Ringmail Helm,4
41013,Furious Gladiator's Ringmail Helm,4
41013,Furious Gladiator's Ringmail Helm,4
41014,Relentless Gladiator's Ringmail Helm,4
41014,Relentless Gladiator's Ringmail Helm,4
41016,Savage Gladiator's Mail Helm,3
41016,Savage Gladiator's Mail Helm,3
41017,Hateful Gladiator's Mail Helm,4
41017,Hateful Gladiator's Mail Helm,4
41018,Deadly Gladiator's Mail Helm,4
41018,Deadly Gladiator's Mail Helm,4
41019,Furious Gladiator's Mail Helm,4
41019,Furious Gladiator's Mail Helm,4
41020,Relentless Gladiator's Mail Helm,4
41020,Relentless Gladiator's Mail Helm,4
41022,"Monster - Polearm, Dragon Hunter 003 (Disintegrate)",0
41022,"Monster - Polearm, Dragon Hunter 003 (Disintegrate)",0
41023,Savage Gladiator's Ringmail Leggings,3
41023,Savage Gladiator's Ringmail Leggings,3
41024,Savage Gladiator's Ringmail Spaulders,3
41024,Savage Gladiator's Ringmail Spaulders,3
41025,Hateful Gladiator's Ringmail Leggings,4
41025,Hateful Gladiator's Ringmail Leggings,4
41026,Deadly Gladiator's Ringmail Leggings,4
41026,Deadly Gladiator's Ringmail Leggings,4
41027,Furious Gladiator's Ringmail Leggings,4
41027,Furious Gladiator's Ringmail Leggings,4
41028,Relentless Gladiator's Ringmail Leggings,4
41028,Relentless Gladiator's Ringmail Leggings,4
41030,Savage Gladiator's Mail Leggings,3
41030,Savage Gladiator's Mail Leggings,3
41031,Hateful Gladiator's Mail Leggings,4
41031,Hateful Gladiator's Mail Leggings,4
41032,Deadly Gladiator's Mail Leggings,4
41032,Deadly Gladiator's Mail Leggings,4
41033,Furious Gladiator's Mail Leggings,4
41033,Furious Gladiator's Mail Leggings,4
41034,Relentless Gladiator's Mail Leggings,4
41034,Relentless Gladiator's Mail Leggings,4
41036,Hateful Gladiator's Ringmail Spaulders,4
41036,Hateful Gladiator's Ringmail Spaulders,4
41037,Deadly Gladiator's Ringmail Spaulders,4
41037,Deadly Gladiator's Ringmail Spaulders,4
41038,Furious Gladiator's Ringmail Spaulders,4
41038,Furious Gladiator's Ringmail Spaulders,4
41039,Relentless Gladiator's Ringmail Spaulders,4
41039,Relentless Gladiator's Ringmail Spaulders,4
41041,Savage Gladiator's Mail Spaulders,3
41041,Savage Gladiator's Mail Spaulders,3
41042,Hateful Gladiator's Mail Spaulders,4
41042,Hateful Gladiator's Mail Spaulders,4
41043,Deadly Gladiator's Mail Spaulders,4
41043,Deadly Gladiator's Mail Spaulders,4
41044,Furious Gladiator's Mail Spaulders,4
41044,Furious Gladiator's Mail Spaulders,4
41045,Relentless Gladiator's Mail Spaulders,4
41045,Relentless Gladiator's Mail Spaulders,4
41047,Hateful Gladiator's Wristguards of Salvation,4
41047,Hateful Gladiator's Wristguards of Salvation,4
41048,Deadly Gladiator's Waistguard of Salvation,4
41048,Deadly Gladiator's Waistguard of Salvation,4
41049,Hateful Gladiator's Sabatons of Salvation,4
41049,Hateful Gladiator's Sabatons of Salvation,4
41050,Hateful Gladiator's Waistguard of Salvation,4
41050,Hateful Gladiator's Waistguard of Salvation,4
41051,Furious Gladiator's Waistguard of Salvation,4
41051,Furious Gladiator's Waistguard of Salvation,4
41052,Relentless Gladiator's Waistguard of Salvation,4
41052,Relentless Gladiator's Waistguard of Salvation,4
41054,Deadly Gladiator's Sabatons of Salvation,4
41054,Deadly Gladiator's Sabatons of Salvation,4
41055,Furious Gladiator's Sabatons of Salvation,4
41055,Furious Gladiator's Sabatons of Salvation,4
41056,Relentless Gladiator's Sabatons of Salvation,4
41056,Relentless Gladiator's Sabatons of Salvation,4
41058,Hyldnir Harpoon,1
41058,Hyldnir Harpoon,1
41059,Deadly Gladiator's Wristguards of Salvation,4
41059,Deadly Gladiator's Wristguards of Salvation,4
41060,Furious Gladiator's Wristguards of Salvation,4
41060,Furious Gladiator's Wristguards of Salvation,4
41061,Relentless Gladiator's Wristguards of Salvation,4
41061,Relentless Gladiator's Wristguards of Salvation,4
41063,Hateful Gladiator's Wristguards of Dominance,4
41063,Hateful Gladiator's Wristguards of Dominance,4
41064,Deadly Gladiator's Wristguards of Dominance,4
41064,Deadly Gladiator's Wristguards of Dominance,4
41065,Furious Gladiator's Wristguards of Dominance,4
41065,Furious Gladiator's Wristguards of Dominance,4
41066,Relentless Gladiator's Wristguards of Dominance,4
41066,Relentless Gladiator's Wristguards of Dominance,4
41068,Hateful Gladiator's Waistguard of Dominance,4
41068,Hateful Gladiator's Waistguard of Dominance,4
41069,Deadly Gladiator's Waistguard of Dominance,4
41069,Deadly Gladiator's Waistguard of Dominance,4
41070,Furious Gladiator's Waistguard of Dominance,4
41070,Furious Gladiator's Waistguard of Dominance,4
41071,Relentless Gladiator's Waistguard of Dominance,4
41071,Relentless Gladiator's Waistguard of Dominance,4
41073,Hateful Gladiator's Sabatons of Dominance,4
41073,Hateful Gladiator's Sabatons of Dominance,4
41074,Deadly Gladiator's Sabatons of Dominance,4
41074,Deadly Gladiator's Sabatons of Dominance,4
41075,Furious Gladiator's Sabatons of Dominance,4
41075,Furious Gladiator's Sabatons of Dominance,4
41076,Relentless Gladiator's Sabatons of Dominance,4
41076,Relentless Gladiator's Sabatons of Dominance,4
41078,Savage Gladiator's Linked Armor,3
41078,Savage Gladiator's Linked Armor,3
41079,Hateful Gladiator's Linked Armor,4
41079,Hateful Gladiator's Linked Armor,4
41080,Deadly Gladiator's Linked Armor,4
41080,Deadly Gladiator's Linked Armor,4
41081,Furious Gladiator's Linked Armor,4
41081,Furious Gladiator's Linked Armor,4
41082,Relentless Gladiator's Linked Armor,4
41082,Relentless Gladiator's Linked Armor,4
41084,Savage Gladiator's Chain Armor,3
41084,Savage Gladiator's Chain Armor,3
41085,Hateful Gladiator's Chain Armor,4
41085,Hateful Gladiator's Chain Armor,4
41086,Deadly Gladiator's Chain Armor,4
41086,Deadly Gladiator's Chain Armor,4
41087,Furious Gladiator's Chain Armor,4
41087,Furious Gladiator's Chain Armor,4
41088,Relentless Gladiator's Chain Armor,4
41088,Relentless Gladiator's Chain Armor,4
41090,"Monster - Zul'Aman - Staff, 2H, Drakuru Prophet",1
41090,"Monster - Zul'Aman - Staff, 2H, Drakuru Prophet",1
41091,Hand-Mounted Pyro Rocket,1
41091,Hand-Mounted Pyro Rocket,1
41092,Glyph of Judgement,1
41092,Glyph of Judgement,1
41093,Hyperspeed Accelerators,1
41093,Hyperspeed Accelerators,1
41094,Glyph of Seal of Command,1
41094,Glyph of Seal of Command,1
41095,Glyph of Hammer of Justice,1
41095,Glyph of Hammer of Justice,1
41096,Glyph of Spiritual Attunement,1
41096,Glyph of Spiritual Attunement,1
41097,Glyph of Hammer of Wrath,1
41097,Glyph of Hammer of Wrath,1
41098,Glyph of Crusader Strike,1
41098,Glyph of Crusader Strike,1
41099,Glyph of Consecration,1
41099,Glyph of Consecration,1
41100,Glyph of Righteous Defense,1
41100,Glyph of Righteous Defense,1
41101,Glyph of Avenger's Shield,1
41101,Glyph of Avenger's Shield,1
41102,Glyph of Turn Evil,1
41102,Glyph of Turn Evil,1
41103,Glyph of Exorcism,1
41103,Glyph of Exorcism,1
41104,Glyph of Cleansing,1
41104,Glyph of Cleansing,1
41105,Glyph of Flash of Light,1
41105,Glyph of Flash of Light,1
41106,Glyph of Holy Light,1
41106,Glyph of Holy Light,1
41107,Glyph of Avenging Wrath,1
41107,Glyph of Avenging Wrath,1
41108,Glyph of Divinity,1
41108,Glyph of Divinity,1
41109,Glyph of Seal of Wisdom,1
41109,Glyph of Seal of Wisdom,1
41110,Glyph of Seal of Light,1
41110,Glyph of Seal of Light,1
41111,Flexweave Underlay,1
41111,Flexweave Underlay,1
41112,Mechanized Snow Goggles,3
41112,Mechanized Snow Goggles,3
41113,Saronite Bulwark,3
41113,Saronite Bulwark,3
41114,Tempered Saronite Gauntlets,3
41114,Tempered Saronite Gauntlets,3
41115,Ragemane's Flipper,1
41115,Ragemane's Flipper,1
41116,Tempered Saronite Bracers,3
41116,Tempered Saronite Bracers,3
41117,Saronite Protector,3
41117,Saronite Protector,3
41118,Nitro Boosts,1
41118,Nitro Boosts,1
41119,Saronite Bomb,1
41119,Saronite Bomb,1
41120,Plans: Reinforced Cobalt Legplates,2
41120,Plans: Reinforced Cobalt Legplates,2
41121,Gnomish Lightning Generator,3
41121,Gnomish Lightning Generator,3
41122,Plans: Reinforced Cobalt Chestpiece,2
41122,Plans: Reinforced Cobalt Chestpiece,2
41123,Plans: Reinforced Cobalt Helm,2
41123,Plans: Reinforced Cobalt Helm,2
41124,Plans: Reinforced Cobalt Shoulders,2
41124,Plans: Reinforced Cobalt Shoulders,2
41125,zzOLD,3
41125,zzOLD,3
41126,Brilliant Saronite Legplates,3
41126,Brilliant Saronite Legplates,3
41127,Brilliant Saronite Gauntlets,3
41127,Brilliant Saronite Gauntlets,3
41128,Brilliant Saronite Boots,3
41128,Brilliant Saronite Boots,3
41129,Brilliant Saronite Breastplate,3
41129,Brilliant Saronite Breastplate,3
41130,Inventor's Disk Fragment,1
41130,Inventor's Disk Fragment,1
41131,Rageclaw Fire Extinguisher,1
41131,Rageclaw Fire Extinguisher,1
41132,The Inventor's Disk,1
41132,The Inventor's Disk,1
41133,Unhatched Mr. Chilly,3
41133,Unhatched Mr. Chilly,3
41134,Savage Gladiator's Linked Gauntlets,3
41134,Savage Gladiator's Linked Gauntlets,3
41135,Hateful Gladiator's Linked Gauntlets,4
41135,Hateful Gladiator's Linked Gauntlets,4
41136,Deadly Gladiator's Linked Gauntlets,4
41136,Deadly Gladiator's Linked Gauntlets,4
41137,Furious Gladiator's Linked Gauntlets,4
41137,Furious Gladiator's Linked Gauntlets,4
41138,Relentless Gladiator's Linked Gauntlets,4
41138,Relentless Gladiator's Linked Gauntlets,4
41140,Savage Gladiator's Chain Gauntlets,3
41140,Savage Gladiator's Chain Gauntlets,3
41141,Hateful Gladiator's Chain Gauntlets,4
41141,Hateful Gladiator's Chain Gauntlets,4
41142,Deadly Gladiator's Chain Gauntlets,4
41142,Deadly Gladiator's Chain Gauntlets,4
41143,Furious Gladiator's Chain Gauntlets,4
41143,Furious Gladiator's Chain Gauntlets,4
41144,Relentless Gladiator's Chain Gauntlets,4
41144,Relentless Gladiator's Chain Gauntlets,4
41146,Sun Scope,3
41146,Sun Scope,3
41147,Barrel o' Fun,1
41147,Barrel o' Fun,1
41148,Savage Gladiator's Linked Helm,3
41148,Savage Gladiator's Linked Helm,3
41149,Hateful Gladiator's Linked Helm,4
41149,Hateful Gladiator's Linked Helm,4
41150,Deadly Gladiator's Linked Helm,4
41150,Deadly Gladiator's Linked Helm,4
41151,Furious Gladiator's Linked Helm,4
41151,Furious Gladiator's Linked Helm,4
41152,Relentless Gladiator's Linked Helm,4
41152,Relentless Gladiator's Linked Helm,4
41154,Savage Gladiator's Chain Helm,3
41154,Savage Gladiator's Chain Helm,3
41155,Hateful Gladiator's Chain Helm,4
41155,Hateful Gladiator's Chain Helm,4
41156,Deadly Gladiator's Chain Helm,4
41156,Deadly Gladiator's Chain Helm,4
41157,Furious Gladiator's Chain Helm,4
41157,Furious Gladiator's Chain Helm,4
41158,Relentless Gladiator's Chain Helm,4
41158,Relentless Gladiator's Chain Helm,4
41160,Savage Gladiator's Linked Leggings,3
41160,Savage Gladiator's Linked Leggings,3
41161,"Drakuru ""Lock Opener""",1
41161,"Drakuru ""Lock Opener""",1
41162,Hateful Gladiator's Linked Leggings,4
41162,Hateful Gladiator's Linked Leggings,4
41163,Titanium Bar,2
41163,Titanium Bar,2
41164,Mammoth Cutters,3
41164,Mammoth Cutters,3
41165,Saronite Razorheads,3
41165,Saronite Razorheads,3
41166,Runic Healing Injector,1
41166,Runic Healing Injector,1
41167,Heartseeker Scope,3
41167,Heartseeker Scope,3
41168,Armor Plated Combat Shotgun,4
41168,Armor Plated Combat Shotgun,4
41169,Firestone,1
41169,Firestone,1
41170,Lesser Firestone,1
41170,Lesser Firestone,1
41171,Greater Firestone,1
41171,Greater Firestone,1
41172,Major Firestone,1
41172,Major Firestone,1
41173,Fel Firestone,1
41173,Fel Firestone,1
41174,Grand Firestone,1
41174,Grand Firestone,1
41175,"Monster - Axe, 2H Deathknight C01, Purple Executioner",0
41175,"Monster - Axe, 2H Deathknight C01, Purple Executioner",0
41176,"Monster - Staff, Naxxramas D01",0
41176,"Monster - Staff, Naxxramas D01",0
41177,"Monster - Sword, 1H Northrend D02 Grey, Deathfrost",0
41177,"Monster - Sword, 1H Northrend D02 Grey, Deathfrost",0
41178,ZX-5103 Mechanical Suit,3
41178,ZX-5103 Mechanical Suit,3
41179,The Inventor's Disk,1
41179,The Inventor's Disk,1
41180,"Monster - Staff, Northrend D01 Purple, Disintegration",0
41180,"Monster - Staff, Northrend D01 Purple, Disintegration",0
41181,Honed Cobalt Cleaver,3
41181,Honed Cobalt Cleaver,3
41182,Savage Cobalt Slicer,3
41182,Savage Cobalt Slicer,3
41183,Saronite Ambusher,3
41183,Saronite Ambusher,3
41184,Saronite Shiv,3
41184,Saronite Shiv,3
41185,Furious Saronite Beatstick,3
41185,Furious Saronite Beatstick,3
41186,Corroded Saronite Edge,3
41186,Corroded Saronite Edge,3
41187,Corroded Saronite Woundbringer,3
41187,Corroded Saronite Woundbringer,3
41188,Saronite Mindcrusher,3
41188,Saronite Mindcrusher,3
41189,Chestplate of Conquest,3
41189,Chestplate of Conquest,3
41190,Legplates of Conquest,3
41190,Legplates of Conquest,3
41191,Spellstone,1
41191,Spellstone,1
41192,Greater Spellstone,1
41192,Greater Spellstone,1
41193,Major Spellstone,1
41193,Major Spellstone,1
41194,Master Spellstone,1
41194,Master Spellstone,1
41195,Demonic Spellstone,1
41195,Demonic Spellstone,1
41196,Grand Spellstone,1
41196,Grand Spellstone,1
41197,The Inventor's Disk,1
41197,The Inventor's Disk,1
41198,Deadly Gladiator's Linked Leggings,4
41198,Deadly Gladiator's Linked Leggings,4
41199,Furious Gladiator's Linked Leggings,4
41199,Furious Gladiator's Linked Leggings,4
41200,Relentless Gladiator's Linked Leggings,4
41200,Relentless Gladiator's Linked Leggings,4
41202,Savage Gladiator's Chain Leggings,3
41202,Savage Gladiator's Chain Leggings,3
41203,Hateful Gladiator's Chain Leggings,4
41203,Hateful Gladiator's Chain Leggings,4
41204,Deadly Gladiator's Chain Leggings,4
41204,Deadly Gladiator's Chain Leggings,4
41205,Furious Gladiator's Chain Leggings,4
41205,Furious Gladiator's Chain Leggings,4
41206,Relentless Gladiator's Chain Leggings,4
41206,Relentless Gladiator's Chain Leggings,4
41208,Savage Gladiator's Linked Spaulders,3
41208,Savage Gladiator's Linked Spaulders,3
41209,Hateful Gladiator's Linked Spaulders,4
41209,Hateful Gladiator's Linked Spaulders,4
41210,Deadly Gladiator's Linked Spaulders,4
41210,Deadly Gladiator's Linked Spaulders,4
41211,Furious Gladiator's Linked Spaulders,4
41211,Furious Gladiator's Linked Spaulders,4
41212,Relentless Gladiator's Linked Spaulders,4
41212,Relentless Gladiator's Linked Spaulders,4
41214,Savage Gladiator's Chain Spaulders,3
41214,Savage Gladiator's Chain Spaulders,3
41215,Hateful Gladiator's Chain Spaulders,4
41215,Hateful Gladiator's Chain Spaulders,4
41216,Deadly Gladiator's Chain Spaulders,4
41216,Deadly Gladiator's Chain Spaulders,4
41217,Furious Gladiator's Chain Spaulders,4
41217,Furious Gladiator's Chain Spaulders,4
41218,Relentless Gladiator's Chain Spaulders,4
41218,Relentless Gladiator's Chain Spaulders,4
41223,Hateful Gladiator's Wristguards of Triumph,4
41223,Hateful Gladiator's Wristguards of Triumph,4
41224,Deadly Gladiator's Wristguards of Triumph,4
41224,Deadly Gladiator's Wristguards of Triumph,4
41225,Furious Gladiator's Wristguards of Triumph,4
41225,Furious Gladiator's Wristguards of Triumph,4
41226,Relentless Gladiator's Wristguards of Triumph,4
41226,Relentless Gladiator's Wristguards of Triumph,4
41228,Hateful Gladiator's Sabatons of Triumph,4
41228,Hateful Gladiator's Sabatons of Triumph,4
41229,Deadly Gladiator's Sabatons of Triumph,4
41229,Deadly Gladiator's Sabatons of Triumph,4
41230,Furious Gladiator's Sabatons of Triumph,4
41230,Furious Gladiator's Sabatons of Triumph,4
41231,Relentless Gladiator's Sabatons of Triumph,4
41231,Relentless Gladiator's Sabatons of Triumph,4
41233,Hateful Gladiator's Waistguard of Triumph,4
41233,Hateful Gladiator's Waistguard of Triumph,4
41234,Deadly Gladiator's Waistguard of Triumph,4
41234,Deadly Gladiator's Waistguard of Triumph,4
41235,Furious Gladiator's Waistguard of Triumph,4
41235,Furious Gladiator's Waistguard of Triumph,4
41236,Relentless Gladiator's Waistguard of Triumph,4
41236,Relentless Gladiator's Waistguard of Triumph,4
41238,Cloak of Tormented Skies,3
41238,Cloak of Tormented Skies,3
41239,Sturdy Cobalt Quickblade,2
41239,Sturdy Cobalt Quickblade,2
41240,Cobalt Tenderizer,2
41240,Cobalt Tenderizer,2
41241,Sure-fire Shuriken,2
41241,Sure-fire Shuriken,2
41242,Forged Cobalt Claymore,2
41242,Forged Cobalt Claymore,2
41243,Notched Cobalt War Axe,2
41243,Notched Cobalt War Axe,2
41244,"Monster - Dagger, Curvey Silver (White Glow)",0
41244,"Monster - Dagger, Curvey Silver (White Glow)",0
41245,Deadly Saronite Dirk,3
41245,Deadly Saronite Dirk,3
41247,Titansteel (DEPRECATED),2
41247,Titansteel (DEPRECATED),2
41248,Red Lumberjack Shirt,1
41248,Red Lumberjack Shirt,1
41249,Blue Lumberjack Shirt,1
41249,Blue Lumberjack Shirt,1
41250,Green Lumberjack Shirt,1
41250,Green Lumberjack Shirt,1
41251,Yellow Lumberjack Shirt,1
41251,Yellow Lumberjack Shirt,1
41252,Red Workman's Shirt,1
41252,Red Workman's Shirt,1
41253,Blue Workman's Shirt,1
41253,Blue Workman's Shirt,1
41254,Rustic Workman's Shirt,1
41254,Rustic Workman's Shirt,1
41255,Green Workman's Shirt,1
41255,Green Workman's Shirt,1
41256,"Monster - Spear, Sharp Thin (No Sheathe Point)",0
41256,"Monster - Spear, Sharp Thin (No Sheathe Point)",0
41257,Titansteel Destroyer,4
41257,Titansteel Destroyer,4
41258,Norgannon's Shell,1
41258,Norgannon's Shell,1
41259,"Monster - Sword, 2H Deathknight B01 Purple",0
41259,"Monster - Sword, 2H Deathknight B01 Purple",0
41260,Norgannon's Core,1
41260,Norgannon's Core,1
41261,Monster - Axe 2H Deathknight C01 Blue,0
41261,Monster - Axe 2H Deathknight C01 Blue,0
41262,Orders From Drakuru,1
41262,Orders From Drakuru,1
41263,"Monster - Sword, 1H Naxxramas D01",0
41263,"Monster - Sword, 1H Naxxramas D01",0
41264,Deflecting Bracers,3
41264,Deflecting Bracers,3
41265,Eyesore Blaster,1
41265,Eyesore Blaster,1
41266,Skyflare Diamond,3
41266,Skyflare Diamond,3
41267,SCRAP-E Access Card,1
41267,SCRAP-E Access Card,1
41268,Savage Gladiator's Kodohide Gloves,3
41268,Savage Gladiator's Kodohide Gloves,3
41269,Savage Gladiator's Kodohide Helm,3
41269,Savage Gladiator's Kodohide Helm,3
41270,Savage Gladiator's Kodohide Legguards,3
41270,Savage Gladiator's Kodohide Legguards,3
41271,Savage Gladiator's Kodohide Spaulders,3
41271,Savage Gladiator's Kodohide Spaulders,3
41272,Savage Gladiator's Kodohide Robes,3
41272,Savage Gladiator's Kodohide Robes,3
41273,Hateful Gladiator's Kodohide Spaulders,4
41273,Hateful Gladiator's Kodohide Spaulders,4
41274,Deadly Gladiator's Kodohide Spaulders,4
41274,Deadly Gladiator's Kodohide Spaulders,4
41275,Furious Gladiator's Kodohide Spaulders,4
41275,Furious Gladiator's Kodohide Spaulders,4
41276,Relentless Gladiator's Kodohide Spaulders,4
41276,Relentless Gladiator's Kodohide Spaulders,4
41278,Savage Gladiator's Wyrmhide Spaulders,3
41278,Savage Gladiator's Wyrmhide Spaulders,3
41279,Hateful Gladiator's Wyrmhide Spaulders,4
41279,Hateful Gladiator's Wyrmhide Spaulders,4
41280,Deadly Gladiator's Wyrmhide Spaulders,4
41280,Deadly Gladiator's Wyrmhide Spaulders,4
41281,Furious Gladiator's Wyrmhide Spaulders,4
41281,Furious Gladiator's Wyrmhide Spaulders,4
41282,Relentless Gladiator's Wyrmhide Spaulders,4
41282,Relentless Gladiator's Wyrmhide Spaulders,4
41284,Hateful Gladiator's Kodohide Gloves,4
41284,Hateful Gladiator's Kodohide Gloves,4
41285,Chaotic Skyflare Diamond,3
41285,Chaotic Skyflare Diamond,3
41286,Deadly Gladiator's Kodohide Gloves,4
41286,Deadly Gladiator's Kodohide Gloves,4
41287,Furious Gladiator's Kodohide Gloves,4
41287,Furious Gladiator's Kodohide Gloves,4
41288,Relentless Gladiator's Kodohide Gloves,4
41288,Relentless Gladiator's Kodohide Gloves,4
