ID,Name_Lang_enUS,Effect_1,EffectItemType_1,Effect_2,EffectItemType_2,Effect_3,EffectItemType_3,Reagent_1,ReagentCount_1,Reagent_2,ReagentCount_2,Reagent_3,ReagentCount_3,Reagent_4,ReagentCount_4,Reagent_5,ReagentCount_5,Reagent_6,ReagentCount_6,Reagent_7,ReagentCount_7,Reagent_8,ReagentCount_8
55901,Duskweave Leggings,24,41548,0,0,0,0,41510,8,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
55902,Frostwoven Shoulders,24,41513,0,0,0,0,41510,3,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
55903,Frostwoven Robe,24,41515,0,0,0,0,41510,4,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
55904,Frostwoven Gloves,24,44211,0,0,0,0,41510,3,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
55906,Frostwoven Boots,24,41520,0,0,0,0,41510,4,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
55907,Frostwoven Cowl,24,41521,0,0,0,0,41510,5,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
55908,Frostwoven Belt,24,41522,0,0,0,0,41510,3,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
55910,Mystic Frostwoven Shoulders,24,41523,0,0,0,0,41510,7,38426,4,36783,1,0,0,0,0,0,0,0,0,0,0
55911,Mystic Frostwoven Robe,24,41525,0,0,0,0,41510,8,38426,4,36783,1,0,0,0,0,0,0,0,0,0,0
55913,Mystic Frostwoven Wristwraps,24,41528,0,0,0,0,41510,5,38426,4,36783,2,0,0,0,0,0,0,0,0,0,0
55914,Duskweave Belt,24,41543,0,0,0,0,41510,7,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
55919,Duskweave Cowl,24,41546,0,0,0,0,41510,8,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
55920,Duskweave Wristwraps,24,41551,0,0,0,0,41510,8,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
55921,Duskweave Robe,24,41549,0,0,0,0,41510,10,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
55922,Duskweave Gloves,24,41545,0,0,0,0,41510,9,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
55923,Duskweave Shoulders,24,41550,0,0,0,0,41510,10,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
55924,Duskweave Boots,24,41544,0,0,0,0,41510,10,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
55925,Black Duskweave Leggings,24,41553,0,0,0,0,41511,5,42253,2,38426,2,0,0,0,0,0,0,0,0,0,0
55941,Black Duskweave Robe,24,41554,0,0,0,0,41511,5,42253,2,38426,2,0,0,0,0,0,0,0,0,0,0
55943,Black Duskweave Wristwraps,24,41555,0,0,0,0,41511,4,42253,2,38426,2,0,0,0,0,0,0,0,0,0,0
55993,Red Lumberjack Shirt,24,41248,0,0,0,0,41510,4,2604,1,0,0,0,0,0,0,0,0,0,0,0,0
55994,Blue Lumberjack Shirt,24,41249,0,0,0,0,41510,4,6260,1,0,0,0,0,0,0,0,0,0,0,0,0
55995,Yellow Lumberjack Shirt,24,41251,0,0,0,0,41510,4,4341,1,0,0,0,0,0,0,0,0,0,0,0,0
55996,Green Lumberjack Shirt,24,41250,0,0,0,0,41510,4,2605,1,0,0,0,0,0,0,0,0,0,0,0,0
55997,Red Workman's Shirt,24,41252,0,0,0,0,41510,4,2604,1,0,0,0,0,0,0,0,0,0,0,0,0
55998,Blue Workman's Shirt,24,41253,0,0,0,0,41510,4,6260,1,0,0,0,0,0,0,0,0,0,0,0,0
55999,Rustic Workman's Shirt,24,41254,0,0,0,0,41510,4,4341,1,0,0,0,0,0,0,0,0,0,0,0,0
56000,Green Workman's Shirt,24,41255,0,0,0,0,41510,4,2605,1,0,0,0,0,0,0,0,0,0,0,0,0
56001,Moonshroud,24,41594,0,0,64,0,41511,1,35625,2,0,0,0,0,0,0,0,0,0,0,0,0
56002,Ebonweave,24,41593,0,0,0,0,41511,1,35627,2,0,0,0,0,0,0,0,0,0,0,0,0
56003,Spellweave,24,41595,0,0,0,0,41511,1,36860,2,0,0,0,0,0,0,0,0,0,0,0,0
56004,Abyssal Bag,24,41597,0,0,0,0,41593,4,41595,2,38426,1,0,0,0,0,0,0,0,0,0,0
56005,Glacial Bag,24,41600,0,0,0,0,41594,4,41593,4,38426,1,0,0,0,0,0,0,0,0,0,0
56006,Mysterious Bag,24,41598,0,0,0,0,41595,4,41594,2,38426,1,0,0,0,0,0,0,0,0,0,0
56007,Frostweave Bag,24,41599,0,0,0,0,41511,6,38426,2,0,0,0,0,0,0,0,0,0,0,0,0
56008,Shining Spellthread,24,41601,0,0,0,0,37704,2,42253,2,0,0,0,0,0,0,0,0,0,0,0,0
56009,Brilliant Spellthread,24,41602,0,0,0,0,35625,4,42253,4,43102,1,0,0,0,0,0,0,0,0,0,0
56010,Azure Spellthread,24,41603,0,0,0,0,37702,2,42253,2,0,0,0,0,0,0,0,0,0,0,0,0
56011,Sapphire Spellthread,24,41604,0,0,0,0,36860,4,42253,4,43102,1,0,0,0,0,0,0,0,0,0,0
56014,Cloak of the Moon,24,41607,0,0,0,0,41510,7,36783,1,0,0,0,0,0,0,0,0,0,0,0,0
56015,Cloak of Frozen Spirits,24,41608,0,0,0,0,41510,8,36783,1,0,0,0,0,0,0,0,0,0,0,0,0
56016,Wispcloak,24,41609,0,0,0,0,41511,5,35625,6,35622,4,36784,1,43102,1,0,0,0,0,0,0
56017,Deathchill Cloak,24,41610,0,0,0,0,41511,5,36860,6,35627,4,36784,1,43102,1,0,0,0,0,0,0
56018,Hat of Wintry Doom,24,41984,0,0,0,0,41593,1,41511,6,42253,4,38426,1,0,0,0,0,0,0,0,0
56019,Silky Iceshard Boots,24,41985,0,0,0,0,41595,1,41511,5,38425,2,42253,4,38426,1,0,0,0,0,0,0
56020,Deep Frozen Cord,24,41986,0,0,0,0,41595,1,41511,4,42253,4,38426,1,0,0,0,0,0,0,0,0
56021,Frostmoon Pants,24,42093,0,0,0,0,41594,1,41511,6,42253,4,38426,1,0,0,0,0,0,0,0,0
56022,Light Blessed Mittens,24,42095,0,0,0,0,41594,1,41511,4,42253,4,38426,1,0,0,0,0,0,0,0,0
56023,Aurora Slippers,24,42096,0,0,0,0,41594,1,41511,4,38425,2,42253,4,38426,1,0,0,0,0,0,0
56024,Moonshroud Robe,24,42100,0,0,0,0,41594,8,41511,6,38426,1,43102,1,0,0,0,0,0,0,0,0
56025,Moonshroud Gloves,24,42103,0,0,0,0,41594,4,41511,4,38426,1,43102,1,0,0,0,0,0,0,0,0
56026,Ebonweave Robe,24,42101,0,0,0,0,41593,8,41511,6,38426,1,43102,1,0,0,0,0,0,0,0,0
56027,Ebonweave Gloves,24,42111,0,0,0,0,41593,4,41511,4,38426,1,43102,1,0,0,0,0,0,0,0,0
56028,Spellweave Robe,24,42102,0,0,0,0,41595,8,41511,6,38426,1,43102,1,0,0,0,0,0,0,0,0
56029,Spellweave Gloves,24,42113,0,0,0,0,41595,4,41511,4,38426,1,43102,1,0,0,0,0,0,0,0,0
56030,Frostwoven Leggings,24,41519,0,0,0,0,41510,5,38426,1,0,0,0,0,0,0,0,0,0,0,0,0
56031,Frostwoven Wristwraps,24,41512,0,0,0,0,41510,3,0,0,38426,1,0,0,0,0,0,0,0,0,0,0
56034,Master's Spellthread,53,0,0,0,0,0,38426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56039,Sanctified Spellthread,53,0,0,0,0,0,38426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56040,Crystallized Water,24,37705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56041,Crystallized Earth,24,37701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56042,Crystallized Fire,24,37702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56043,Crystallized Life,24,37704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56044,Crystallized Shadow,24,37703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56045,Crystallized Air,24,37700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56048,Duskweave Boots,24,41544,0,0,0,0,41520,1,37703,2,0,0,0,0,0,0,0,0,0,0,0,0
56049,Bold Dragon's Eye,24,42142,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56052,Delicate Dragon's Eye,24,42143,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56053,Runed Dragon's Eye,24,42144,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56054,Bright Dragon's Eye,24,36766,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56055,Subtle Dragon's Eye,24,42151,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56056,Flashing Dragon's Eye,24,42152,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56074,Brilliant Dragon's Eye,24,42148,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56076,Fractured Dragon's Eye,24,42153,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56077,Lustrous Dragon's Eye,24,42146,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56079,Mystic Dragon's Eye,24,42158,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56081,Precise Dragon's Eye,24,42154,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56083,Quick Dragon's Eye,24,42150,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56084,Rigid Dragon's Eye,24,42156,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56085,Smooth Dragon's Eye,24,42149,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56086,Solid Dragon's Eye,24,36767,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56087,Sparkling Dragon's Eye,24,42145,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56088,Stormy Dragon's Eye,24,42155,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56089,Thick Dragon's Eye,24,42157,0,0,0,0,42225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56123,Vendor - Throw Sack To Player - Create Popcorn,24,42342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56125,Vendor - Throw Sack To Player - Create Peanuts,24,42350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56139,Vendor - Throw Ale To Player - Create Ale,24,42381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56193,Bloodstone Band,24,42336,0,0,0,0,37701,2,36917,1,0,0,0,0,0,0,0,0,0,0,0,0
56194,Sun Rock Ring,24,42337,0,0,0,0,37701,2,36920,1,0,0,0,0,0,0,0,0,0,0,0,0
56195,Jade Dagger Pendant,24,42338,0,0,0,0,35624,1,36929,2,36932,2,0,0,0,0,0,0,0,0,0,0
56196,Blood Sun Necklace,24,42339,0,0,0,0,35624,1,36917,1,36920,2,36923,1,0,0,0,0,0,0,0,0
56197,Dream Signet,24,42340,0,0,0,0,41163,1,36933,1,34052,1,0,0,0,0,0,0,0,0,0,0
56199,Ruby Hare,24,42341,0,0,0,0,41163,2,36918,2,36921,1,0,0,0,0,0,0,0,0,0,0
56201,Twilight Serpent,24,42395,0,0,0,0,41163,2,36927,2,36930,1,0,0,0,0,0,0,0,0,0,0
56202,Sapphire Owl,24,42413,0,0,0,0,41163,2,36924,2,36933,1,0,0,0,0,0,0,0,0,0,0
56203,Emerald Boar,24,42418,0,0,0,0,41163,2,36933,2,36918,1,0,0,0,0,0,0,0,0,0,0
56205,Dark Jade Focusing Lens,24,41367,0,0,0,0,36932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56206,Shadow Crystal Focusing Lens,24,42420,0,0,0,0,36926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56208,Shadow Jade Focusing Lens,24,42421,0,0,0,0,36926,1,36932,1,0,0,0,0,0,0,0,0,0,0,0,0
56211,Create Scepter of Celebras,24,17191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56230,Create Fireforged Eyes,24,42423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56234,Titansteel Shanker,24,42435,0,0,0,0,36913,6,37663,6,43102,2,0,0,0,0,0,0,0,0,0,0
56236,Create Chocolate Cake Slice,24,42433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56254,Create Lovely Cake Slice,24,42434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56260,Create Berry Pie Slice,24,42432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56280,Cudgel of Saronite Justice,24,42443,0,0,0,0,36913,15,37705,2,0,0,0,0,0,0,0,0,0,0,0,0
56307,Saronite Sharpening Stone,24,23529,0,0,0,0,23446,1,22573,2,0,0,0,0,0,0,0,0,0,0,0,0
56308,Sharpen Blade,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56349,Handful of Cobalt Bolts,24,39681,0,0,0,0,36916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56353,Titanium Shield Spike,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56357,Titanium Shield Spike,24,42500,0,0,0,0,36913,2,41163,1,0,0,0,0,0,0,0,0,0,0,0,0
56400,Titansteel Shield Wall,24,42508,0,0,0,0,36913,4,37663,3,43102,1,0,0,0,0,0,0,0,0,0,0
56403,Runic Mana Injector,24,42545,0,0,0,0,33448,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56459,Hammer Pick,24,40892,0,0,0,0,36916,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56460,Cobalt Frag Bomb,24,40771,0,0,0,0,39681,2,39690,1,0,0,0,0,0,0,0,0,0,0,0,0
56461,Bladed Pickaxe,24,40893,0,0,0,0,36916,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56462,Gnomish Army Knife,24,40772,0,0,0,0,36913,10,7005,1,2901,1,5956,1,0,0,0,0,0,0,0,0
56463,Explosive Decoy,24,40536,0,0,0,0,33470,1,39690,3,0,0,0,0,0,0,0,0,0,0,0,0
56464,Overcharged Capacitor,24,39682,0,0,0,0,36916,4,37701,1,0,0,0,0,0,0,0,0,0,0,0,0
56465,Mechanized Snow Goggles,24,41112,0,0,0,0,36913,8,33568,2,35627,1,0,0,0,0,0,0,0,0,0,0
56466,Sonic Booster,24,40767,0,0,0,0,39683,2,39682,4,39681,2,0,0,0,0,0,0,0,0,0,0
56467,Noise Machine,24,40865,0,0,0,0,39683,2,39682,2,39681,8,0,0,0,0,0,0,0,0,0,0
56468,Box of Bombs,24,44951,0,0,0,0,36913,5,39690,1,0,0,0,0,0,0,0,0,0,0,0,0
56469,Gnomish Lightning Generator,24,41121,0,0,0,0,41163,2,36913,8,35622,2,35623,2,0,0,0,0,0,0,0,0
56470,Sun Scope,24,41146,0,0,0,0,39683,1,36920,1,36921,1,0,0,0,0,0,0,0,0,0,0
56471,Froststeel Tube,24,39683,0,0,0,0,36916,8,37705,1,0,0,0,0,0,0,0,0,0,0,0,0
56472,MOLL-E,24,40768,0,0,0,0,36913,8,35623,8,0,0,0,0,0,0,0,0,0,0,0,0
56473,Gnomish X-Ray Specs,24,40895,0,0,0,0,41163,6,34052,2,39681,2,0,0,0,0,0,0,0,0,0,0
56474,Mammoth Cutters,24,41164,0,0,0,0,36913,1,39690,1,0,0,0,0,0,0,0,0,0,0,0,0
56475,Saronite Razorheads,24,41165,0,0,0,0,36913,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56476,Healing Injector Kit,24,37567,0,0,0,0,36913,12,39681,2,0,0,0,0,0,0,0,0,0,0,0,0
56477,Mana Injector Kit,24,42546,0,0,0,0,36913,12,37705,2,0,0,0,0,0,0,0,0,0,0,0,0
56478,Heartseeker Scope,24,41167,0,0,0,0,36913,10,36927,2,0,0,0,0,0,0,0,0,0,0,0,0
56479,Armor Plated Combat Shotgun,24,41168,0,0,0,0,41163,10,36913,20,35623,15,35622,15,43102,1,40533,1,0,0,0,0
56480,Armored Titanium Goggles,24,42549,0,0,0,0,41163,8,38425,4,36924,2,35624,4,43102,1,0,0,0,0,0,0
56481,Weakness Spectralizers,24,42550,0,0,0,0,41163,8,38425,4,36918,2,35623,4,43102,1,0,0,0,0,0,0
56483,Charged Titanium Specs,24,42552,0,0,0,0,41163,8,38425,4,36930,2,36860,4,43102,1,0,0,0,0,0,0
56484,Visage Liquification Goggles,24,42553,0,0,0,0,41163,8,38425,4,36918,2,35627,4,43102,1,0,0,0,0,0,0
56486,Greensight Gogs,24,42554,0,0,0,0,41163,8,38425,4,36933,2,35625,4,43102,1,0,0,0,0,0,0
56487,Electroflux Sight Enhancers,24,42555,0,0,0,0,41163,8,38425,4,36921,2,35623,4,43102,1,0,0,0,0,0,0
56496,Titanium Impact Band,24,42642,0,0,0,0,41163,2,42225,4,36860,4,35627,4,43102,1,0,0,0,0,0,0
56497,Titanium Earthguard Ring,24,42643,0,0,0,0,41163,2,42225,4,35624,4,35625,4,43102,1,0,0,0,0,0,0
56498,Titanium Spellshock Ring,24,42644,0,0,0,0,41163,2,42225,4,35622,4,35623,4,43102,1,0,0,0,0,0,0
56499,Titanium Impact Choker,24,42645,0,0,0,0,41163,2,42225,4,35623,6,36860,6,43102,1,0,0,0,0,0,0
56500,Titanium Earthguard Chain,24,42646,0,0,0,0,41163,2,42225,4,35625,6,35624,6,43102,1,0,0,0,0,0,0
56501,Titanium Spellshock Necklace,24,42647,0,0,0,0,41163,2,42225,4,35627,6,35622,6,43102,1,0,0,0,0,0,0
56514,Global Thermal Sapper Charge,24,42641,0,0,0,0,36913,1,39690,1,0,0,0,0,0,0,0,0,0,0,0,0
56519,Elixir of Mighty Mageblood,24,40109,0,0,0,0,36901,1,36905,2,0,0,0,0,0,0,0,0,0,0,18256,1
56530,Enchanted Pearl,24,42701,0,0,0,0,36783,1,34054,1,0,0,0,0,0,0,0,0,0,0,0,0
56531,Enchanted Tear,24,42702,0,0,0,0,36784,1,34054,4,0,0,0,0,0,0,0,0,0,0,0,0
56549,Ornate Saronite Bracers,24,42723,0,0,0,0,36913,12,35623,1,0,0,0,0,0,0,0,0,0,0,0,0
56550,Ornate Saronite Pauldrons,24,42727,0,0,0,0,36913,12,35622,1,0,0,0,0,0,0,0,0,0,0,0,0
56551,Ornate Saronite Waistguard,24,42729,0,0,0,0,36913,12,35622,1,0,0,0,0,0,0,0,0,0,0,0,0
56552,Ornate Saronite Walkers,24,42730,0,0,0,0,36913,12,35627,1,0,0,0,0,0,0,0,0,0,0,0,0
56553,Ornate Saronite Gauntlets,24,42724,0,0,0,0,36913,12,36860,1,0,0,0,0,0,0,0,0,0,0,0,0
56554,Ornate Saronite Legplates,24,42726,0,0,0,0,36913,14,35623,1,0,0,0,0,0,0,0,0,0,0,0,0
56555,Ornate Saronite Hauberk,24,42725,0,0,0,0,36913,14,35624,1,0,0,0,0,0,0,0,0,0,0,0,0
56556,Ornate Saronite Skullshield,24,42728,0,0,0,0,36913,14,35627,1,0,0,0,0,0,0,0,0,0,0,0,0
56566,Create Bear Flank,24,42733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56574,Truesight Ice Blinders,24,42551,0,0,0,0,41163,8,38425,4,36927,2,35622,4,43102,1,0,0,0,0,0,0
56790,Create Harpoon,24,37372,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56902,Wintergrasp Victory,45,0,24,43589,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56943,Glyph of Frenzied Regeneration,24,40896,0,0,0,0,43124,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56944,Glyph of Growl,24,40899,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56945,Glyph of Healing Touch,24,40914,0,0,0,0,43116,1,0,0,0,0,0,0,0,0,10648,1,0,0,0,0
56946,Glyph of Hurricane,24,40920,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56947,Glyph of Innervate,24,40908,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56948,Glyph of Insect Swarm,24,40919,0,0,0,0,43118,1,0,0,0,0,0,0,0,0,10648,1,0,0,0,0
56949,Glyph of Lifebloom,24,40915,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56950,Glyph of Mangle,24,40900,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56951,Glyph of Moonfire,24,40923,0,0,0,0,43116,1,0,0,0,0,0,0,0,0,10648,1,0,0,0,0
56952,Glyph of Rake,24,40903,0,0,0,0,43124,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56953,Glyph of Rebirth,24,40909,0,0,0,0,43118,1,0,0,0,0,0,0,0,0,0,0,10648,1,0,0
56954,Glyph of Regrowth,24,40912,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56955,Glyph of Rejuvenation,24,40913,0,0,0,0,39774,1,0,0,0,0,0,0,39354,1,0,0,0,0,0,0
56956,Glyph of Rip,24,40902,0,0,0,0,43120,1,0,0,0,0,0,0,0,0,0,0,10648,1,0,0
56957,Glyph of Shred,24,40901,0,0,0,0,43122,1,0,0,0,0,0,0,0,0,0,0,39501,1,0,0
56958,Glyph of Starfall,24,40921,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56959,Glyph of Starfire,24,40916,0,0,0,0,43120,1,0,0,0,0,0,0,0,0,0,0,39501,1,0,0
56960,Glyph of Swiftmend,24,40906,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56961,Glyph of Maul,24,40897,0,0,0,0,39774,1,0,0,0,0,0,0,39354,1,0,0,0,0,0,0
56963,Glyph of Wrath,24,40922,0,0,0,0,39774,1,0,0,0,0,0,0,39354,1,0,0,0,0,0,0
56964,Glyph of the Red Lynx,24,40948,0,0,0,0,39469,1,785,1,0,0,0,0,39354,1,10648,1,39501,1,39502,1
56965,Glyph of Typhoon,24,44922,0,0,0,0,39502,1,43126,1,0,0,0,0,0,0,0,0,0,0,0,0
56967,Glyph of the White Bear,24,40484,0,0,0,0,39469,1,785,1,0,0,0,0,39354,1,10648,1,39501,1,39502,1
56968,Glyph of Arcane Explosion,24,42734,0,0,0,0,43116,1,0,0,0,0,0,0,39354,1,0,0,0,0,0,0
56971,Glyph of Arcane Missiles,24,42735,0,0,0,0,43116,1,0,0,0,0,0,0,0,0,10648,1,0,0,0,0
56972,Glyph of Arcane Power,24,42736,0,0,0,0,43124,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56973,Glyph of Blink,24,42737,0,0,0,0,43116,1,0,0,0,0,0,0,0,0,10648,1,0,0,0,0
56974,Glyph of Evocation,24,42738,0,0,0,0,43118,1,0,0,0,0,0,0,0,0,10648,1,0,0,0,0
56975,Glyph of Fireball,24,42739,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56976,Glyph of Frost Nova,24,42741,0,0,0,0,39774,1,0,0,0,0,0,0,39354,1,0,0,0,0,0,0
56977,Glyph of Frostbolt,24,42742,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56978,Glyph of Ice Armor,24,42743,0,0,0,0,39774,1,0,0,0,0,0,0,39354,1,0,0,0,0,0,0
56979,Glyph of Ice Block,24,42744,0,0,0,0,43120,1,0,0,0,0,0,0,0,0,0,0,39501,1,0,0
56980,Glyph of Ice Lance,24,42745,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56981,Glyph of Icy Veins,24,42746,0,0,0,0,43118,1,0,0,0,0,0,0,0,0,10648,1,0,0,0,0
56982,Glyph of Scorch,24,42747,0,0,0,0,43120,1,0,0,0,0,0,0,0,0,0,0,39501,1,0,0
56983,Glyph of Invisibility,24,42748,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56984,Glyph of Mage Armor,24,42749,0,0,0,0,43124,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56985,Glyph of Mana Gem,24,42750,0,0,0,0,43122,1,0,0,0,0,0,0,0,0,0,0,39501,1,0,0
56986,Glyph of Molten Armor,24,42751,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56987,Glyph of Polymorph,24,42752,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56988,Glyph of Remove Curse,24,42753,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56989,Glyph of Water Elemental,24,42754,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56990,Glyph of Blast Wave,24,44920,0,0,0,0,39502,1,43126,1,0,0,0,0,0,0,0,0,0,0,0,0
56991,Glyph of Arcane Blast,24,44955,0,0,0,0,43124,1,39502,1,0,0,0,0,0,0,0,0,0,0,0,0
56992,Unused,24,42897,0,0,0,0,39469,1,785,1,0,0,0,0,39354,1,10648,1,39501,1,39502,1
56993,Unused,24,42897,0,0,0,0,39469,1,785,1,0,0,0,0,39354,1,10648,1,39501,1,39502,1
56994,Glyph of Aimed Shot,24,42897,0,0,0,0,43118,1,0,0,0,0,0,0,0,0,10648,1,0,0,0,0
56995,Glyph of Arcane Shot,24,42898,0,0,0,0,43116,1,0,0,0,0,0,0,39354,1,0,0,0,0,0,0
56996,Glyph of the Beast,24,42899,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56997,Glyph of Mending,24,42900,0,0,0,0,43116,1,0,0,0,0,0,0,0,0,10648,1,0,0,0,0
56998,Glyph of Aspect of the Viper,24,42901,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
56999,Glyph of Bestial Wrath,24,42902,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
57000,Glyph of Deterrence,24,42903,0,0,0,0,43120,1,0,0,0,0,0,0,0,0,10648,1,0,0,0,0
57001,Glyph of Disengage,24,42904,0,0,0,0,43120,1,0,0,0,0,0,0,0,0,0,0,39501,1,0,0
57002,Glyph of Freezing Trap,24,42905,0,0,0,0,43122,1,0,0,0,0,0,0,0,0,0,0,39501,1,0,0
57003,Glyph of Frost Trap,24,42906,0,0,0,0,43124,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
57004,Glyph of Hunter's Mark,24,42907,0,0,0,0,39774,1,0,0,0,0,0,0,39354,1,0,0,0,0,0,0
57005,Glyph of Immolation Trap,24,42908,0,0,0,0,43116,1,0,0,0,0,0,0,0,0,10648,1,0,0,0,0
57006,Glyph of the Hawk,24,42909,0,0,0,0,43126,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
57007,Glyph of Multi-Shot,24,42910,0,0,0,0,43118,1,0,0,0,0,0,0,0,0,10648,1,0,0,0,0
57008,Glyph of Rapid Fire,24,42911,0,0,0,0,43124,1,0,0,0,0,0,0,0,0,0,0,0,0,39502,1
