id,name
34105,Quiver of a Thousand Feathers
34106,Netherscale Ammo Pouch
34112,Fjord Turkey
34113,Field Repair Bot 110G
34120,Fjord Hawk
34123,Fjord Hawk Egg
34125,Shoveltusk Soup
34135,Dark Iron Ingots
34191,Handful of Snowflakes
34207,Glove Reinforcements
34220,Chaotic Skyfire Diamond
34249,Hula Girl Doll
34330,Heavy Knothide Armor Kit
34353,Quad Deathblow X44 Goggles
34354,Mayhem Projection Goggles
34355,Lightning Etched Specs
34356,Surestrike Goggles v3.0
34357,Hard Khorium Goggles
34358,Hard Khorium Choker
34359,Pendant of Sunfire
34360,Amulet of Flowing Life
34361,Hard Khorium Band
34362,Loop of Forged Power
34363,Ring of Flowing Life
34364,Sunfire Robe
34365,Robe of Eternal Light
34366,Sunfire Handwraps
34367,Hands of Eternal Light
34369,Carapace of Sun and Shadow
34370,Gloves of Immortal Dusk
34371,Leather Chestguard of the Sun
34372,Leather Gauntlets of the Sun
34373,Embrace of the Phoenix
34374,Fletcher&apos;s Gloves of the Phoenix
34375,Sun-Drenched Scale Chestguard
34376,Sun-Drenched Scale Gloves
34377,Hard Khorium Battleplate
34378,Hard Khorium Battlefists
34379,Sunblessed Breastplate
34380,Sunblessed Gauntlets
34411,Hot Apple Cider
34412,Sparkling Apple Cider
34440,Mad Alchemist&apos;s Potion
34482,Leatherworker&apos;s Satchel
34490,Bag of Many Hides
34494,Paper Zeppelin
34497,Paper Flying Machine
34501,Cleansed Ata&apos;mal Metal
34504,Adamantite Shell Machine
34599,Juggling Torch
34618,Succulent Orca Blubber
34623,The King&apos;s Filled Conch
34663,Silver Quill
34664,Sunmote
34721,Frostweave Bandage
34722,Heavy Frostweave Bandage
34736,Chunk o&apos; Mammoth
34747,Northern Stew
34748,Mammoth Meal
34749,Shoveltusk Steak
34750,Worm Delight
34751,Roasted Worg
34752,Rhino Dogs
34753,Great Feast
34754,Mega Mammoth Meal
34755,Tender Shoveltusk Steak
34756,Spiced Worm Burger
34757,Very Burnt Worg
34758,Mighty Rhino Dogs
34759,Smoked Rockfin
34760,Grilled Bonescale
34761,Sauteed Goby
34762,Grilled Sculpin
34763,Smoked Salmon
34764,Poached Nettlefish
34765,Pickled Fangtooth
34766,Poached Northern Sculpin
34767,Firecracker Salmon
34768,Spicy Blue Nettlefish
34769,Imperial Manta Steak
34832,Captain Rumsey&apos;s Lager
34833,Unlit Torches
34847,Annihilator Holo-Gogs
35126,Fizzcrank Pilot&apos;s Insignia
35128,Hardened Khorium
35181,Powerheal 9000 Lens
35182,Hyper-Magnified Moon Specs
35183,Wonderheal XT68 Shades
35184,Primal-Attuned Goggles
35185,Justicebringer 3000 Specs
35276,Gnomish Emergency Toolkit
35279,Tabard of Summer Skies
35280,Tabard of Summer Flames
35288,Uncured Caribou Hide
35289,Steam Cured Hide
35315,Quick Dawnstone
35316,Reckless Noble Topaz
35318,Forceful Talasite
35501,Eternal Earthstorm Diamond
35503,Ember Skyfire Diamond
35512,Pocket Full of Snow
35562,Bear Flank
35563,Charred Bear Kabobs
35565,Juicy Bear Burger
35568,Flame of Silvermoon
35569,Flame of the Exodar
35581,Rocket Boots Xtreme Lite
35622,Eternal Water
35623,Eternal Air
35624,Eternal Earth
35625,Eternal Life
35627,Eternal Shadow
35671,Augmented Arcane Prison
35692,Snowfall Glade Pup
35693,Figurine - Empyrean Tortoise
35694,Figurine - Khorium Boar
35700,Figurine - Crimson Serpent
35701,Issliruk&apos;s Totem
35702,Figurine - Shadowsong Panther
35703,Figurine - Seaspray Albatross
35707,Regal Nightseye
35734,Boulder
35737,Missing Journal Page
35738,Brann Bronzebeard&apos;s Journal
35739,Incomplete Journal
35748,Guardian&apos;s Alchemist Stone
35749,Sorcerer&apos;s Alchemist Stone
35750,Redeemer&apos;s Alchemist Stone
35751,Assassin&apos;s Alchemist Stone
35758,Steady Seaspray Emerald
35759,Forceful Seaspray Emerald
35760,Reckless Pyrestone
35761,Quick Lionseye
35784,Blood Oath of the Horde
35792,Mage Hunter Personal Effects
35797,Drakuru&apos;s Elixir
35806,Eye of the Prophets
35908,Mack&apos;s Dark Grog
35945,Brilliant Glass
35946,Fizzcrank Practice Parachute
35948,Savory Snowplum
35949,Tundra Berries
36733,Coldwind Lumber
36734,Xink&apos;s Shredder Control Device
36748,Dark Brewmaiden&apos;s Brew
36766,Bright Dragon&apos;s Eye
36767,Solid Dragon&apos;s Eye
36768,Vial of Corrosive Spit
36772,Captured Jormungar Spawn
36782,Succulent Clam Meat
36783,Northsea Pearl
36784,Siren&apos;s Tear
36786,Bark of the Walkers
36799,Mana Gem
36827,Blood Gem
36828,Filled Blood Gem
36835,Unholy Gem
36836,Filled Unholy Gem
36846,Filled Frost Gem
36847,Frost Gem
36848,War Golem Blueprint
36849,Golem Blueprint Section 1
36850,Golem Blueprint Section 2
36851,Golem Blueprint Section 3
36860,Eternal Fire
36870,Sacred Drakkari Offering
36892,Fel Healthstone
36893,Fel Healthstone
36894,Fel Healthstone
36895,Demonic Soulstone
36901,Goldclover
36903,Adder&apos;s Tongue
36904,Tiger Lily
36905,Lichbloom
36906,Icethorn
36907,Talandra&apos;s Rose
36908,Frost Lotus
36909,Cobalt Ore
36910,Titanium Ore
36912,Saronite Ore
36913,Saronite Bar
36916,Cobalt Bar
36917,Bloodstone
36918,Scarlet Ruby
36919,Cardinal Ruby
36920,Sun Crystal
36921,Autumn&apos;s Glow
36922,King&apos;s Amber
36923,Chalcedony
36924,Sky Sapphire
36925,Majestic Zircon
36926,Shadow Crystal
36927,Twilight Opal
36928,Dreadstone
36929,Huge Citrine
36930,Monarch Topaz
36931,Ametrine
36932,Dark Jade
36933,Forest Emerald
36934,Eye of Zul
37063,Infused Drakkari Offering
37091,Scroll of Intellect VII
37092,Scroll of Intellect VIII
37093,Scroll of Stamina VII
37094,Scroll of Stamina VIII
37097,Scroll of Spirit VII
37098,Scroll of Spirit VIII
37101,Ivory Ink
37118,Scroll of Recall
37140,Ace of Rogues
37143,Two of Rogues
37145,Ace of Swords
37147,Two of Swords
37156,Three of Rogues
37157,Four of Rogues
37158,Five of Rogues
37159,Three of Swords
37160,Four of Swords
37163,Rogues Deck
37164,Swords Deck
37250,Partially Processed Amberseeds
37303,Vordrassil&apos;s Ashes
37312,Carrot on a Stick
37372,Harpoon
37459,Quarterflash&apos;s Homing Bot
37501,Northern Salmon
37503,Purified Shadowsong Amethyst
37567,Healing Injector Kit
37570,Murkweed Elixir
37602,Armor Vellum II
37603,Scroll of Enchant Boots - Dexterity
37663,Titansteel Bar
37700,Crystallized Air
37701,Crystallized Earth
37702,Crystallized Fire
37703,Crystallized Shadow
37704,Crystallized Life
37705,Crystallized Water
37706,Hardened Saronite Bar
37829,Brewfest Prize Token
37921,Deadnettle
37925,Experimental Mixture
38186,Ethereal Credit
38225,Mycah&apos;s Botanical Bag
38266,Rotund Relic
38277,Haliscan Jacket
38278,Haliscan Pantaloons
38308,Ethereal Essence Sphere
38322,Iron-bound Tome
38323,Water Elemental Link
38324,Tether to the Plane of Water
38333,Drakkari Medallion
38347,Mammoth Mining Bag
38371,Jormungar Leg Armor
38372,Nerubian Leg Armor
38373,Frosthide Leg Armor
38374,Icescale Leg Armor
38375,Borean Armor Kit
38376,Heavy Borean Armor Kit
38378,Wyrmscale Leg Armor
38380,Zul&apos;Drak Rat
38382,Basilisk Crystals
38387,Grizzled Hat
38388,Cap of the North
38389,Comfy Raccoonskin Hat
38390,The Rugged Marksman
38399,Trapper&apos;s Traveling Pack
38400,Arctic Chestpiece
38401,Arctic Leggings
38402,Arctic Shoulderpads
38403,Arctic Gloves
38404,Arctic Boots
38405,Arctic Belt
38406,Iceborne Belt
38407,Iceborne Boots
38408,Iceborne Chestguard
38409,Iceborne Gloves
38410,Iceborne Leggings
38411,Iceborne Shoulderpads
38412,Frostscale Belt
38413,Frostscale Boots
38414,Frostscale Chestguard
38415,Frostscale Gloves
38416,Frostscale Leggings
38417,Nerubian Shoulders
38418,Nerubian Belt
38419,Nerubian Boots
38420,Nerubian Chestguard
38421,Nerubian Gloves
38422,Nerubian Legguards
38424,Frostscale Shoulders
38425,Heavy Borean Leather
38426,Eternium Thread
38433,Arctic Wristguards
38434,Iceborne Wristguards
38435,Nerubian Bracers
38436,Frostscale Bracers
38437,Arctic Helm
38438,Iceborne Helm
38439,Nerubian Helm
38440,Frostscale Helm
38441,Cloak of Harsh Winds
38483,Captured Chicken
38512,Zepik&apos;s Hunting Horn
38557,Icy Dragonscale
38558,Nerubian Chitin
38561,Jormungar Scale
38590,Black Chitinguard Boots
38591,Dark Arctic Leggings
38592,Dark Arctic Chestpiece
38600,Primordial Hatchling
38606,Battle-worn Axe
38607,Battle-worn Sword
38619,Goregek&apos;s Shackles
38621,Dajik&apos;s Worn Chalk
38622,Lafoo&apos;s Bug Bag
38623,Jaloot&apos;s Favorite Crystal
38624,Moodle&apos;s Stress Ball
38626,Empty Brew Bottle
38630,Runebladed Axe
38631,Runebladed Sword
38653,Banana Bunch
38655,Papaya
38656,Orange
38679,Scroll of Enchant Bracer - Minor Health
38682,Armor Vellum
38687,Gooey Ghoul Drool
38699,Ensorcelled Choker
38766,Scroll of Enchant Chest - Minor Health
38767,Scroll of Enchant Chest - Minor Absorption
38768,Scroll of Enchant Bracer - Minor Deflection
38769,Scroll of Enchant Chest - Minor Mana
38770,Scroll of Enchant Cloak - Minor Resistance
38771,Scroll of Enchant Bracer - Minor Stamina
38772,Scroll of Enchant 2H Weapon - Minor Impact
38773,Scroll of Enchant Chest - Lesser Health
38774,Scroll of Enchant Bracer - Minor Spirit
38775,Scroll of Enchant Cloak - Minor Protection
38776,Scroll of Enchant Chest - Lesser Mana
38777,Scroll of Enchant Bracer - Minor Agility
38778,Scroll of Enchant Bracer - Minor Strength
38779,Scroll of Enchant Weapon - Minor Beastslayer
38780,Scroll of Enchant Weapon - Minor Striking
38781,Scroll of Enchant 2H Weapon - Lesser Intellect
38782,Scroll of Enchant Chest - Health
38783,Scroll of Enchant Bracer - Lesser Spirit
38784,Scroll of Enchant Cloak - Lesser Fire Resistance
38785,Scroll of Enchant Boots - Minor Stamina
38786,Scroll of Enchant Boots - Minor Agility
38787,Scroll of Enchant Shield - Minor Stamina
38788,Scroll of Enchant 2H Weapon - Lesser Spirit
38789,Scroll of Enchant Cloak - Minor Agility
38790,Scroll of Enchant Cloak - Lesser Protection
38791,Scroll of Enchant Shield - Lesser Protection
38792,Scroll of Enchant Shield - Lesser Spirit
38793,Scroll of Enchant Bracer - Lesser Stamina
38794,Scroll of Enchant Weapon - Lesser Striking
38795,Scroll of Enchant Cloak - Lesser Shadow Resistance
38796,Scroll of Enchant 2H Weapon - Lesser Impact
38797,Scroll of Enchant Bracer - Lesser Strength
38798,Scroll of Enchant Chest - Lesser Absorption
38799,Scroll of Enchant Chest - Mana
38800,Scroll of Enchant Gloves - Mining
38801,Scroll of Enchant Gloves - Herbalism
38802,Scroll of Enchant Gloves - Fishing
38803,Scroll of Enchant Bracer - Lesser Intellect
38804,Scroll of Enchant Chest - Minor Stats
38805,Scroll of Enchant Shield - Lesser Stamina
38806,Scroll of Enchant Cloak - Defense
38807,Scroll of Enchant Boots - Lesser Agility
38808,Scroll of Enchant Chest - Greater Health
38809,Scroll of Enchant Bracer - Spirit
38810,Scroll of Enchant Boots - Lesser Stamina
38811,Scroll of Enchant Bracer - Lesser Deflection
38812,Scroll of Enchant Bracer - Stamina
38813,Scroll of Enchant Weapon - Lesser Beastslayer
38814,Scroll of Enchant Weapon - Lesser Elemental Slayer
38815,Scroll of Enchant Cloak - Fire Resistance
38816,Scroll of Enchant Shield - Spirit
38817,Scroll of Enchant Bracer - Strength
38818,Scroll of Enchant Chest - Greater Mana
38819,Scroll of Enchant Boots - Lesser Spirit
38820,Scroll of Enchant Shield - Lesser Block
38821,Scroll of Enchant Weapon - Striking
38822,Scroll of Enchant 2H Weapon - Impact
38823,Scroll of Enchant Gloves - Skinning
38824,Scroll of Enchant Chest - Lesser Stats
38825,Scroll of Enchant Cloak - Greater Defense
38826,Scroll of Enchant Cloak - Resistance
38827,Scroll of Enchant Gloves - Agility
38828,Scroll of Enchant Shield - Stamina
38829,Scroll of Enchant Bracer - Intellect
38830,Scroll of Enchant Boots - Stamina
38831,Scroll of Enchant Gloves - Advanced Mining
38832,Scroll of Enchant Bracer - Greater Spirit
38833,Scroll of Enchant Chest - Superior Health
38834,Scroll of Enchant Gloves - Advanced Herbalism
38835,Scroll of Enchant Cloak - Lesser Agility
38836,Scroll of Enchant Gloves - Strength
38837,Scroll of Enchant Boots - Minor Speed
38838,Scroll of Enchant Weapon - Fiery Weapon
38839,Scroll of Enchant Shield - Greater Spirit
38840,Scroll of Enchant Weapon - Demonslaying
38841,Scroll of Enchant Chest - Superior Mana
38842,Scroll of Enchant Bracer - Deflection
38843,Scroll of Enchant Shield - Frost Resistance
38844,Scroll of Enchant Boots - Agility
38845,Scroll of Enchant 2H Weapon - Greater Impact
38846,Scroll of Enchant Bracer - Greater Strength
38847,Scroll of Enchant Chest - Stats
38848,Scroll of Enchant Weapon - Greater Striking
38849,Scroll of Enchant Bracer - Greater Stamina
38850,Scroll of Enchant Gloves - Riding Skill
38851,Scroll of Enchant Gloves - Minor Haste
38852,Scroll of Enchant Bracer - Greater Intellect
38853,Scroll of Enchant Bracer - Superior Spirit
38854,Scroll of Enchant Bracer - Superior Strength
38855,Scroll of Enchant Bracer - Superior Stamina
38856,Scroll of Enchant Gloves - Greater Agility
38857,Scroll of Enchant Gloves - Greater Strength
38858,Scroll of Enchant Cloak - Greater Resistance
38859,Scroll of Enchant Cloak - Superior Defense
38860,Scroll of Enchant Shield - Vitality
38861,Scroll of Enchant Shield - Greater Stamina
38862,Scroll of Enchant Boots - Greater Stamina
38863,Scroll of Enchant Boots - Greater Agility
38864,Scroll of Enchant Boots - Spirit
38865,Scroll of Enchant Chest - Greater Stats
38866,Scroll of Enchant Chest - Major Health
38867,Scroll of Enchant Chest - Major Mana
38868,Scroll of Enchant Weapon - Icy Chill
38869,Scroll of Enchant 2H Weapon - Superior Impact
38870,Scroll of Enchant Weapon - Superior Striking
38871,Scroll of Enchant Weapon - Lifestealing
38872,Scroll of Enchant Weapon - Unholy Weapon
38873,Scroll of Enchant Weapon - Crusader
38874,Scroll of Enchant 2H Weapon - Major Spirit
38875,Scroll of Enchant 2H Weapon - Major Intellect
38876,Scroll of Enchant Weapon - Winter&apos;s Might
38877,Scroll of Enchant Weapon - Spellpower
38878,Scroll of Enchant Weapon - Healing Power
38879,Scroll of Enchant Weapon - Strength
38880,Scroll of Enchant Weapon - Agility
38881,Scroll of Enchant Bracer - Mana Regeneration
38882,Scroll of Enchant Bracer - Healing Power
38883,Scroll of Enchant Weapon - Mighty Spirit
38884,Scroll of Enchant Weapon - Mighty Intellect
38885,Scroll of Enchant Gloves - Threat
38886,Scroll of Enchant Gloves - Shadow Power
38887,Scroll of Enchant Gloves - Frost Power
38888,Scroll of Enchant Gloves - Fire Power
38889,Scroll of Enchant Gloves - Healing Power
38890,Scroll of Enchant Gloves - Superior Agility
38891,Scroll of Enchant Cloak - Greater Fire Resistance
38892,Scroll of Enchant Cloak - Greater Nature Resistance
38893,Scroll of Enchant Cloak - Stealth
38894,Scroll of Enchant Cloak - Subtlety
38895,Scroll of Enchant Cloak - Dodge
38896,Scroll of Enchant 2H Weapon - Agility
38897,Scroll of Enchant Bracer - Brawn
38898,Scroll of Enchant Bracer - Stats
38899,Scroll of Enchant Bracer - Major Defense
38900,Scroll of Enchant Bracer - Superior Healing
38901,Scroll of Enchant Bracer - Restore Mana Prime
38902,Scroll of Enchant Bracer - Fortitude
38903,Scroll of Enchant Bracer - Spellpower
38904,Scroll of Enchant Shield - Tough Shield
38905,Scroll of Enchant Shield - Intellect
38906,Scroll of Enchant Shield - Shield Block
38907,Scroll of Enchant Shield - Resistance
38908,Scroll of Enchant Boots - Vitality
38909,Scroll of Enchant Boots - Fortitude
38910,Scroll of Enchant Boots - Surefooted
38911,Scroll of Enchant Chest - Exceptional Health
38912,Scroll of Enchant Chest - Exceptional Mana
38913,Scroll of Enchant Chest - Exceptional Stats
38914,Scroll of Enchant Cloak - Major Armor
38915,Scroll of Enchant Cloak - Major Resistance
38916,Enchant Weapon - Major Spirit
38917,Scroll of Enchant Weapon - Major Striking
38918,Scroll of Enchant Weapon - Major Intellect
38919,Scroll of Enchant 2H Weapon - Savagery
38920,Scroll of Enchant Weapon - Potency
38921,Scroll of Enchant Weapon - Major Spellpower
38922,Scroll of Enchant 2H Weapon - Major Agility
38923,Scroll of Enchant Weapon - Sunfire
38924,Scroll of Enchant Weapon - Soulfrost
38925,Scroll of Enchant Weapon - Mongoose
38926,Scroll of Enchant Weapon - Spellsurge
38927,Scroll of Enchant Weapon - Battlemaster
38928,Scroll of Enchant Chest - Major Spirit
38929,Scroll of Enchant Chest - Restore Mana Prime
38930,Scroll of Enchant Chest - Major Resilience
38931,Scroll of Enchant Gloves - Blasting
38932,Scroll of Enchant Gloves - Precise Strikes
38933,Scroll of Enchant Gloves - Major Strength
38934,Scroll of Enchant Gloves - Assault
38935,Scroll of Enchant Gloves - Major Spellpower
38936,Scroll of Enchant Gloves - Major Healing
38937,Scroll of Enchant Bracer - Major Intellect
38938,Scroll of Enchant Bracer - Assault
38939,Scroll of Enchant Cloak - Spell Penetration
38940,Scroll of Enchant Cloak - Greater Agility
38941,Scroll of Enchant Cloak - Greater Arcane Resistance
38942,Scroll of Enchant Cloak - Greater Shadow Resistance
38943,Scroll of Enchant Boots - Cat&apos;s Swiftness
38944,Scroll of Enchant Boots - Boar&apos;s Speed
38945,Scroll of Enchant Shield - Major Stamina
38946,Scroll of Enchant Weapon - Major Healing
38947,Scroll of Enchant Weapon - Greater Agility
38948,Scroll of Enchant Weapon - Executioner
38949,Scroll of Enchant Shield - Resilience
38950,Scroll of Enchant Cloak - Superior Frost Resistance
38951,Scroll of Enchant Gloves - Expertise
38953,Scroll of Enchant Gloves - Precision
38954,Scroll of Enchant Shield - Defense
38955,Scroll of Enchant Chest - Mighty Health
38956,Scroll of Enchant Cloak - Superior Nature Resistance
38959,Scroll of Enchant Cloak - Superior Agility
38960,Scroll of Enchant Gloves - Gatherer
38961,Scroll of Enchant Boots - Greater Spirit
38962,Scroll of Enchant Chest - Greater Mana Restoration
38963,Scroll of Enchant Weapon - Exceptional Spirit
38964,Scroll of Enchant Gloves - Greater Assault
38965,Scroll of Enchant Weapon - Icebreaker
38966,Scroll of Enchant Boots - Greater Fortitude
38967,Scroll of Enchant Gloves - Major Agility
38968,Scroll of Enchant Bracers - Exceptional Intellect
38969,Scroll of Enchant Cloak - Superior Fire Resistance
38971,Scroll of Enchant Bracers - Striking
38972,Scroll of Enchant Weapon - Lifeward
38973,Scroll of Enchant Cloak - Spell Piercing
38974,Scroll of Enchant Boots - Greater Vitality
38975,Scroll of Enchant Chest - Exceptional Resilience
38976,Scroll of Enchant Boots - Superior Agility
38977,Scroll of Enchant Cloak - Superior Shadow Resistance
38978,Scroll of Enchant Cloak - Titanweave
38979,Scroll of Enchant Gloves - Exceptional Spellpower
38980,Scroll of Enchant Bracers - Major Spirit
38981,Scroll of Enchant 2H Weapon - Scourgebane
38982,Scroll of Enchant Cloak - Superior Arcane Resistance
38984,Scroll of Enchant Bracer - Expertise
38985,Scroll of Enchant Gloves - Greater Blasting
38986,Scroll of Enchant Boots - Icewalker
38987,Scroll of Enchant Bracers - Greater Stats
38988,Scroll of Enchant Weapon - Giant Slayer
38989,Scroll of Enchant Chest - Super Stats
38990,Scroll of Enchant Gloves - Armsman
38991,Scroll of Enchant Weapon - Exceptional Spellpower
38992,Scroll of Enchant 2H Weapon - Greater Savagery
38993,Scroll of Enchant Cloak - Shadow Armor
38995,Scroll of Enchant Weapon - Exceptional Agility
38997,Scroll of Enchant Bracers - Greater Spellpower
38998,Scroll of Enchant Weapon - Deathfrost
38999,Scroll of Enchant Chest - Defense
39000,Scroll of Enchant Cloak - Steelweave
39001,Scroll of Enchant Cloak - Mighty Armor
39002,Scroll of Enchant Chest - Greater Defense
39003,Scroll of Enchant Cloak - Greater Speed
39004,Scroll of Enchant Cloak - Wisdom
39005,Scroll of Enchant Chest - Super Health
39006,Scroll of Enchant Boots - Tuskarr&apos;s Vitality
39083,Cobalt Shoulders
39084,Cobalt Helm
39085,Cobalt Chestpiece
39086,Cobalt Legplates
39087,Cobalt Belt
39088,Cobalt Boots
39151,Alabaster Pigment
39213,Massive Seaforium Charge
39286,Frosty&apos;s Collar
39313,Yara&apos;s Sword
39314,Tiki Dervish Ceremony
39315,Drek&apos;Maz&apos;s Tiki
39316,Tiri&apos;s Magical Incantation
39334,Dusky Pigment
39338,Golden Pigment
39339,Emerald Pigment
39340,Violet Pigment
39341,Silvery Pigment
39342,Nether Pigment
39343,Azure Pigment
39349,Weapon Vellum
39350,Weapon Vellum II
39354,Light Parchment
39469,Moonglow Ink
39501,Heavy Parchment
39502,Resilient Parchment
39520,Kungaloosh
39573,Matriarch&apos;s Heartblood
39575,Suntouched Heartblood
39576,Suntouched Water
39614,True Power of the Tempest
39616,Essence of the Monsoon
39643,Essence of the Storm
39656,Tyrael&apos;s Hilt
39666,Elixir of Mighty Agility
39671,Resurgent Healing Potion
39681,Handful of Cobalt Bolts
39682,Overcharged Capacitor
39683,Froststeel Tube
39684,Hair Trigger
39688,Mark &quot;S&quot; Boomstick
39690,Volatile Blasting Trigger
39691,Succulent Orca Stew
39707,Verdant Tundra Cap
39708,Verdant Tundra Shoulderpads
39709,Verdant Tundra Boots
39710,Verdant Tundra Belt
39711,Verdant Tundra Bracers
39737,Secret Strength of the Frenzyheart
39738,Thunderbrew&apos;s Hard Ale
39739,Wolvar Berries
39747,Dormant Polished Crystal
39748,Energized Polished Crystal
39774,Midnight Ink
39970,Fire Leaf
39996,Bold Scarlet Ruby
39997,Delicate Scarlet Ruby
39998,Runed Scarlet Ruby
39999,Bright Scarlet Ruby
40000,Subtle Scarlet Ruby
40001,Flashing Scarlet Ruby
40002,Fractured Scarlet Ruby
40003,Precise Scarlet Ruby
40008,Solid Sky Sapphire
40009,Sparkling Sky Sapphire
40010,Lustrous Sky Sapphire
40011,Stormy Sky Sapphire
40012,Brilliant Autumn&apos;s Glow
40013,Smooth Autumn&apos;s Glow
40014,Rigid Autumn&apos;s Glow
40015,Thick Autumn&apos;s Glow
40016,Mystic Autumn&apos;s Glow
40017,Quick Autumn&apos;s Glow
40022,Sovereign Twilight Opal
40023,Shifting Twilight Opal
40024,Tenuous Twilight Opal
40025,Glowing Twilight Opal
40026,Purified Twilight Opal
40027,Royal Twilight Opal
40028,Mysterious Twilight Opal
40029,Balanced Twilight Opal
40030,Infused Twilight Opal
40031,Regal Twilight Opal
40032,Defender&apos;s Twilight Opal
40033,Puissant Twilight Opal
40034,Guardian&apos;s Twilight Opal
40037,Inscribed Monarch Topaz
40038,Etched Monarch Topaz
40039,Champion&apos;s Monarch Topaz
40040,Resplendent Monarch Topaz
40041,Fierce Monarch Topaz
40043,Deadly Monarch Topaz
40044,Glinting Monarch Topaz
40045,Lucent Monarch Topaz
40046,Deft Monarch Topaz
40047,Luminous Monarch Topaz
40048,Potent Monarch Topaz
40049,Veiled Monarch Topaz
40050,Durable Monarch Topaz
40051,Reckless Monarch Topaz
40052,Wicked Monarch Topaz
40053,Pristine Monarch Topaz
40054,Empowered Monarch Topaz
40055,Stark Monarch Topaz
40056,Stalwart Monarch Topaz
40057,Glimmering Monarch Topaz
40058,Accurate Monarch Topaz
40059,Resolute Monarch Topaz
40067,Icy Mana Potion
40068,Wrath Elixir
40070,Spellpower Elixir
40072,Elixir of Spirit
40073,Elixir of Mighty Strength
40076,Guru&apos;s Elixir
40077,Crazy Alchemist&apos;s Potion
40078,Elixir of Mighty Fortitude
40079,Lesser Flask of Toughness
40081,Potion of Nightmares
40085,Timeless Forest Emerald
40086,Jagged Forest Emerald
40087,Powerful Rejuvenation Potion
40088,Vivid Forest Emerald
40089,Enduring Forest Emerald
40090,Steady Forest Emerald
40091,Forceful Forest Emerald
40092,Seer&apos;s Forest Emerald
40093,Indestructible Potion
40094,Dazzling Forest Emerald
40095,Misty Forest Emerald
40096,Sundered Forest Emerald
40097,Elixir of Protection
40098,Radiant Forest Emerald
40099,Shining Forest Emerald
40100,Lambent Forest Emerald
40101,Tense Forest Emerald
40102,Turbid Forest Emerald
40103,Opaque Forest Emerald
40104,Intricate Forest Emerald
40105,Energized Forest Emerald
40106,Shattered Forest Emerald
40109,Elixir of Mighty Mageblood
40110,Haunted Memento
40111,Bold Cardinal Ruby
40112,Delicate Cardinal Ruby
40113,Runed Cardinal Ruby
40114,Bright Cardinal Ruby
40115,Subtle Cardinal Ruby
40116,Flashing Cardinal Ruby
40117,Fractured Cardinal Ruby
40118,Precise Cardinal Ruby
40119,Solid Majestic Zircon
40120,Sparkling Majestic Zircon
40121,Lustrous Majestic Zircon
40122,Stormy Majestic Zircon
40123,Brilliant King&apos;s Amber
40124,Smooth King&apos;s Amber
40125,Rigid King&apos;s Amber
40126,Thick King&apos;s Amber
40127,Mystic King&apos;s Amber
40128,Quick King&apos;s Amber
40129,Sovereign Dreadstone
40130,Shifting Dreadstone
40131,Tenuous Dreadstone
40132,Glowing Dreadstone
40133,Purified Dreadstone
40134,Royal Dreadstone
40135,Mysterious Dreadstone
40136,Balanced Dreadstone
40137,Infused Dreadstone
40138,Regal Dreadstone
40139,Defender&apos;s Dreadstone
40140,Puissant Dreadstone
40141,Guardian&apos;s Dreadstone
40142,Inscribed Ametrine
40143,Etched Ametrine
40144,Champion&apos;s Ametrine
40145,Resplendent Ametrine
40146,Fierce Ametrine
40147,Deadly Ametrine
40148,Glinting Ametrine
40149,Lucent Ametrine
40150,Deft Ametrine
40151,Luminous Ametrine
40152,Potent Ametrine
40153,Veiled Ametrine
40154,Durable Ametrine
40155,Reckless Ametrine
40156,Wicked Ametrine
40157,Pristine Ametrine
40158,Empowered Ametrine
40159,Stark Ametrine
40160,Stalwart Ametrine
40161,Glimmering Ametrine
40162,Accurate Ametrine
40163,Resolute Ametrine
40164,Timeless Eye of Zul
40165,Jagged Eye of Zul
40166,Vivid Eye of Zul
40167,Enduring Eye of Zul
40168,Steady Eye of Zul
40169,Forceful Eye of Zul
40170,Seer&apos;s Eye of Zul
40171,Misty Eye of Zul
40172,Shining Eye of Zul
40173,Turbid Eye of Zul
40174,Intricate Eye of Zul
40175,Dazzling Eye of Zul
40176,Sundered Eye of Zul
40177,Lambent Eye of Zul
40178,Opaque Eye of Zul
40179,Energized Eye of Zul
40180,Radiant Eye of Zul
40181,Tense Eye of Zul
40182,Shattered Eye of Zul
40195,Pygmy Oil
40199,Pygmy Suckerfish
40211,Potion of Speed
40212,Potion of Wild Magic
40213,Mighty Arcane Protection Potion
40214,Mighty Fire Protection Potion
40215,Mighty Frost Protection Potion
40216,Mighty Nature Protection Potion
40217,Mighty Shadow Protection Potion
40248,Eternal Might
40411,Enchanted Vial
40484,Deprecated Glyph of the White Bear
40533,Walnut Stock
40536,Explosive Decoy
40643,Tabard of the Achiever
40668,Cobalt Triangle Shield
40669,Tempered Saronite Belt
40670,Saronite Defender
40671,Tempered Saronite Boots
40672,Tempered Saronite Breastplate
40673,Tempered Saronite Helm
40674,Tempered Saronite Legplates
40675,Tempered Saronite Shoulders
40686,U.D.E.D.
40767,Sonic Booster
40768,MOLL-E
40769,Scrapbot Construction Kit
40771,Cobalt Frag Bomb
40772,Gnomish Army Knife
40773,Master Firestone
40865,Noise Machine
40892,Hammer Pick
40893,Bladed Pickaxe
40895,Gnomish X-Ray Specs
40896,Glyph of Frenzied Regeneration
40897,Glyph of Maul
40899,Glyph of Growl
